id,name,audiance,open_day,duration,genres,image,watch_grade,actors
987,더 파이브,714995,20131114,123,"[10, 2]",https://movie-phinf.pstatic.net/20190115_66/1547529751646XMIri_JPEG/movie_image.jpg,19,"[819, 264, 1125, 1303, 1186, 1071, 717, 800]"
988,리딕,93783,20131128,118,"[9, 4]",https://movie-phinf.pstatic.net/20131029_176/13830110788217zP2O_JPEG/movie_image.jpg,15,"[1281, 1169, 1272]"
989,동창생,1032152,20131106,112,"[4, 2]",https://movie-phinf.pstatic.net/20180427_298/15247920821851CHoV_JPEG/movie_image.jpg,15,"[87, 40, 370, 1023, 105, 1362, 692, 1100]"
990,카운슬러,126394,20131114,117,"[12, 2, 10]",https://movie-phinf.pstatic.net/20131022_117/1382427950055G87L3_JPEG/movie_image.jpg,19,"[387, 58, 21, 1194, 272]"
991,공범,1764638,20131024,95,"[10, 2]",https://movie-phinf.pstatic.net/20170731_231/15014620888879TqBt_JPEG/movie_image.jpg,15,"[99, 1128, 1314, 65, 740, 1035]"
992,더 퍼지,135353,20131106,85,"[10, 9]",https://movie-phinf.pstatic.net/20180712_56/1531363101452KRMJG_JPEG/movie_image.jpg,19,"[1401, 822]"
993,노브레싱,443719,20131030,118,"[2, 18]",https://movie-phinf.pstatic.net/20131016_222/1381901252802i9oCI_JPEG/movie_image.jpg,15,"[1416, 527, 438, 1388]"
994,블랙 가스펠,23765,20131114,93,[2],https://movie-phinf.pstatic.net/20160407_251/1460008718870wb78W_JPEG/movie_image.jpg,0,"[296, 1323, 1341]"
995,응징자,188140,20131030,102,"[4, 10]",https://movie-phinf.pstatic.net/20130926_293/1380173233983Ls5Ej_JPEG/movie_image.jpg,19,"[296, 1203, 1241, 848]"
996,소원,2687628,20131002,122,[2],,12,"[875, 667, 782, 142, 543, 784, 453]"
997,세이프 헤이븐,24389,20131106,115,"[18, 2]",https://movie-phinf.pstatic.net/20131023_117/1382517054669r1vjP_JPEG/movie_image.jpg,15,"[330, 597, 1390]"
998,화이트 고릴라,53028,20131031,84,[20],https://movie-phinf.pstatic.net/20131014_277/13817279752912xbmd_JPEG/movie_image.jpg,0,[]
999,화이: 괴물을 삼킨 아이,2370593,20131009,125,"[4, 10]",https://movie-phinf.pstatic.net/20130902_77/1378097897693bPzFw_JPEG/movie_image.jpg,19,"[482, 623, 1307, 770, 416, 11, 559, 1016, 553, 94, 589]"
1000,캡틴 필립스,219077,20131023,133,"[4, 2]",https://movie-phinf.pstatic.net/20131010_124/1381379650928LLRjS_JPEG/movie_image.jpg,15,"[968, 998]"
1001,톱스타,164000,20131024,114,[2],https://movie-phinf.pstatic.net/20150825_70/1440480552595ER66e_JPEG/movie_image.jpg,15,"[983, 137, 180, 1214, 624, 303]"
1002,배우는 배우다,85298,20131024,97,[2],https://movie-phinf.pstatic.net/20130916_162/13792952909317FljK_JPEG/movie_image.jpg,19,"[1359, 501, 715, 1024, 264, 296]"
1003,롤러코스터,262853,20131017,93,[7],https://movie-phinf.pstatic.net/20190510_249/155745489278557kIY_JPEG/movie_image.jpg,15,"[563, 830, 1042, 1275, 770, 609, 373]"
1004,밤의 여왕,247275,20131017,113,"[18, 7]",https://movie-phinf.pstatic.net/20131001_103/1380609701748uUoyc_JPEG/movie_image.jpg,15,"[219, 857, 203, 1372, 1218]"
1005,관상,9121451,20130911,139,"[16, 2]",,15,"[1469, 1105, 573, 440, 527, 323, 553, 692, 1161]"
1006,깡철이,1197467,20131002,108,"[2, 4, 11]",https://movie-phinf.pstatic.net/20130912_182/1378966757505CMozp_JPEG/movie_image.jpg,15,"[504, 142, 1258, 1002, 1047, 1125, 321, 33]"
1007,컨저링,2259289,20130917,111,"[0, 10]",https://movie-phinf.pstatic.net/20180625_28/1529907831670gFJzY_JPEG/movie_image.jpg,15,"[300, 125, 884]"
1008,러시 : 더 라이벌,119596,20131009,122,"[4, 2]",https://movie-phinf.pstatic.net/20130916_105/137931653663312FzY_JPEG/movie_image.jpg,19,"[481, 1366]"
1009,슈퍼배드 2,941026,20130912,98,[20],https://movie-phinf.pstatic.net/20130826_271/137749762318937ize_JPEG/movie_image.jpg,0,"[1249, 1391, 259, 1210]"
1010,프리즈너스,182252,20131002,153,"[12, 2, 10]",https://movie-phinf.pstatic.net/20170216_29/1487224414027IHqE5_JPEG/movie_image.jpg,19,"[1179, 765]"
1011,몬스터 대학교,860211,20130912,110,[20],https://movie-phinf.pstatic.net/20130812_155/13762852625043Ej6N_JPEG/movie_image.jpg,0,"[1029, 268, 289, 47]"
1012,로덴시아: 마법왕국의 전설,88197,20131002,87,"[20, 8]",https://movie-phinf.pstatic.net/20130916_176/1379313561799gxeA3_JPEG/movie_image.jpg,0,[]
1013,정글번치 : 빙산으로의 귀환,42032,20131002,70,[20],https://movie-phinf.pstatic.net/20130910_136/13787888326766ftSK_JPEG/movie_image.jpg,0,[]
1014,히든 카드,120640,20130926,91,"[12, 10]",https://movie-phinf.pstatic.net/20130917_6/1379399092667Dijve_JPEG/movie_image.jpg,19,"[46, 531, 678]"
1015,섀도우 헌터스: 뼈의 도시,561125,20130912,129,"[6, 4]",https://movie-phinf.pstatic.net/20130822_135/1377135460109oMh5K_JPEG/movie_image.jpg,15,"[634, 686, 768, 822, 239]"
1016,퍼시 잭슨과 괴물의 바다,512277,20130912,106,"[6, 8]",https://movie-phinf.pstatic.net/20130828_168/1377658235961olTgx_JPEG/movie_image.jpg,12,"[313, 186, 1470]"
1017,블루 재스민,54741,20130925,98,[2],https://movie-phinf.pstatic.net/20130828_88/1377668719294aoeQM_JPEG/movie_image.jpg,15,"[729, 312]"
1018,설국열차,9321959,20130801,125,"[9, 4]",https://movie-phinf.pstatic.net/20130610_131/1370829667952NUsHp_JPEG/movie_image.jpg,15,"[794, 1469, 1025, 590, 1395, 1434, 757, 1284, 1322]"
1019,프리버즈: 밍쿠와 찌아의 도시 대탈출,39103,20130917,74,"[20, 8]",,0,"[236, 867, 1097]"
1020,나우 유 씨 미 : 마술사기단,2713410,20130822,115,"[12, 4, 10]",https://movie-phinf.pstatic.net/20160707_14/1467854366086ApbpC_JPEG/movie_image.jpg,12,"[1049, 151, 255, 39, 1327, 1013]"
1021,숨바꼭질,5581942,20130814,107,[10],https://movie-phinf.pstatic.net/20190417_236/15554647232243JFqc_JPEG/movie_image.jpg,15,"[654, 989, 26]"
1022,엘리시움,1201354,20130829,109,"[9, 4]",https://movie-phinf.pstatic.net/20171018_284/1508313181023DPBgC_JPEG/movie_image.jpg,19,"[861, 179, 1471, 919]"
1023,감기,3107800,20130814,121,"[2, 8, 4]",https://movie-phinf.pstatic.net/20180413_295/1523600139924ehVj3_JPEG/movie_image.jpg,15,"[922, 894, 1316, 1027, 966, 797, 1138, 1303, 1261, 264, 1263, 1447, 588]"
1024,바람이 분다,78026,20130905,126,"[20, 2]",https://movie-phinf.pstatic.net/20150916_187/1442380382166xbc7C_JPEG/movie_image.jpg,0,"[227, 1059]"
1025,잡스,217319,20130829,127,[2],https://movie-phinf.pstatic.net/20171214_149/1513239273056TIBdk_JPEG/movie_image.jpg,12,"[260, 89, 736, 59]"
1026,더 테러 라이브,5580701,20130731,97,"[12, 13]",https://movie-phinf.pstatic.net/20130722_208/1374462076401seeEk_JPEG/movie_image.jpg,15,"[847, 1349, 722, 120, 813, 348, 1006]"
1027,드래곤볼Z : 신들의 전쟁,34252,20130829,85,"[20, 4, 8, 9]",https://movie-phinf.pstatic.net/20150511_57/14313342240115R77l_JPEG/movie_image.jpg,0,[781]
1028,일대종사,81257,20130822,122,"[4, 2]",,12,"[732, 455, 381, 926]"
1029,에픽 : 숲속의 전설 ,945559,20130807,102,"[20, 8]",https://movie-phinf.pstatic.net/20130612_269/1371014024173Ybnyq_JPEG/movie_image.jpg,0,"[7, 1132, 1206, 818]"
1030,R.I.P.D. : 알.아이.피.디.,74201,20130822,95,"[4, 7, 12]",https://movie-phinf.pstatic.net/20130722_4/13744584619565k1Cq_JPEG/movie_image.jpg,15,"[812, 752, 1460, 431]"
1031,터보,1915404,20130725,95,[20],https://movie-phinf.pstatic.net/20190402_235/15541911883663kxKD_PNG/movie_image.jpg,0,"[812, 477, 519, 1009, 508]"
1032,개구쟁이 스머프 2,915594,20130801,104,"[20, 7, 11]",https://movie-phinf.pstatic.net/20130719_139/1374202054682nEhkt_JPEG/movie_image.jpg,0,"[1215, 1063, 521, 665]"
1033,명탐정 코난 : 수평선상의 음모,359687,20130807,107,[20],https://movie-phinf.pstatic.net/20130731_94/1375239769272h6nx4_JPEG/movie_image.jpg,12,"[129, 862, 257]"
1034,레드: 더 레전드,2986373,20130718,115,"[4, 7, 12]",https://movie-phinf.pstatic.net/20130610_150/1370840873665jDSfO_JPEG/movie_image.jpg,15,"[1199, 537, 431, 753, 675, 610, 801]"
1035,슈퍼윙스 3D,32449,20130814,76,"[20, 8, 7]",https://movie-phinf.pstatic.net/20130725_266/1374722090682FNG2v_JPEG/movie_image.jpg,0,"[1011, 330]"
1036,감시자들,5500389,20130703,118,"[12, 4]",https://movie-phinf.pstatic.net/20180703_53/1530601586539Xc84G_JPEG/movie_image.jpg,15,"[875, 266, 422, 518, 305, 1172, 1372, 514, 249]"
1037,더 울버린,1066227,20130725,128,"[4, 9]",https://movie-phinf.pstatic.net/20130403_49/1364958354544G7NOg_JPEG/movie_image.jpg,15,"[1179, 326, 662]"
1038,미스터 고,1303250,20130717,132,"[7, 2]",https://movie-phinf.pstatic.net/20160422_290/1461303411991WGomQ_JPEG/movie_image.jpg,12,"[1101, 86, 159, 277, 969, 33, 860, 126]"
1039,퍼시픽 림,2531873,20130711,131,"[4, 9, 8]",https://movie-phinf.pstatic.net/20180309_206/1520581718986h3dmX_JPEG/movie_image.jpg,12,"[608, 698, 1371]"
1040,극장판 도라에몽: 진구의 비밀도구 박물관,110898,20130725,104,"[20, 8]",https://movie-phinf.pstatic.net/20130628_100/1372405351433Tr5Sh_JPEG/movie_image.jpg,0,"[123, 13]"
1041,월드 워 Z,5218825,20130620,115,"[2, 10, 9, 4, 8]",https://movie-phinf.pstatic.net/20130604_66/1370315619093FMUhL_JPEG/movie_image.jpg,15,"[387, 604, 1033]"
1042,더 웹툰: 예고살인,1194450,20130627,104,"[0, 10]",https://movie-phinf.pstatic.net/20130527_14/1369619178466YJEdA_JPEG/movie_image.jpg,15,"[601, 1308, 1351]"
1043,토니 스토리: 깡통제국의 비밀,43372,20130718,78,[20],https://movie-phinf.pstatic.net/20130617_131/1371435512899WO6bR_JPEG/movie_image.jpg,0,[317]
1044,은밀하게 위대하게,6950740,20130605,123,"[4, 7, 2]",https://movie-phinf.pstatic.net/20130426_136/1366966676054ppCW9_JPEG/movie_image.jpg,15,"[511, 733, 1071, 654, 770, 587, 1044, 1125, 1114]"
1045,론 레인저,386976,20130704,149,"[4, 8]",https://movie-phinf.pstatic.net/20130604_230/13703266130943lxRd_JPEG/movie_image.jpg,15,"[1088, 1405, 1218]"
1046,화이트 하우스 다운,566624,20130627,131,"[4, 2]",https://movie-phinf.pstatic.net/20170918_209/1505704050710SOQ4v_JPEG/movie_image.jpg,15,"[825, 1436, 441]"
1047,쿵후팬더: 영웅의 탄생,70987,20130704,72,[20],https://movie-phinf.pstatic.net/20160115_221/14528215408915fLcd_JPEG/movie_image.jpg,0,"[1026, 118, 928, 491, 307, 691, 433, 1325]"
1048,사이드 이펙트,23440,20130711,105,"[10, 12, 2]",https://movie-phinf.pstatic.net/20180704_114/153068677835670uWy_JPEG/movie_image.jpg,19,"[591, 1300, 825, 675]"
1049,감시자들,1786422,20130703,118,"[12, 4]",https://movie-phinf.pstatic.net/20180703_53/1530601586539Xc84G_JPEG/movie_image.jpg,15,"[875, 266, 422, 518, 305, 1172, 1372, 514, 249]"
1050,월드 워 Z,4278745,20130620,115,"[2, 10, 9, 4, 8]",https://movie-phinf.pstatic.net/20130604_66/1370315619093FMUhL_JPEG/movie_image.jpg,15,"[387, 604, 1033]"
1051,더 웹툰: 예고살인,872941,20130627,104,"[0, 10]",https://movie-phinf.pstatic.net/20130527_14/1369619178466YJEdA_JPEG/movie_image.jpg,15,"[601, 1308, 1351]"
1052,론 레인저,252106,20130704,149,"[4, 8]",https://movie-phinf.pstatic.net/20130604_230/13703266130943lxRd_JPEG/movie_image.jpg,15,"[1088, 1405, 1218]"
1053,은밀하게 위대하게,6855785,20130605,123,"[4, 7, 2]",https://movie-phinf.pstatic.net/20130426_136/1366966676054ppCW9_JPEG/movie_image.jpg,15,"[511, 733, 1071, 654, 770, 587, 1044, 1125, 1114]"
1054,화이트 하우스 다운,530085,20130627,131,"[4, 2]",https://movie-phinf.pstatic.net/20170918_209/1505704050710SOQ4v_JPEG/movie_image.jpg,15,"[825, 1436, 441]"
1055,맨 오브 스틸,2174538,20130613,142,[9],https://movie-phinf.pstatic.net/20160318_192/1458281933154QBCXn_JPEG/movie_image.jpg,12,"[1453, 27, 509, 1085]"
1056,쿵후팬더: 영웅의 탄생,40665,20130704,72,[20],https://movie-phinf.pstatic.net/20160115_221/14528215408915fLcd_JPEG/movie_image.jpg,0,"[1026, 118, 928, 491, 307, 691, 433, 1325]"
1057,쥬라기 공원,40092,19930717,126,"[9, 4, 8]",https://movie-phinf.pstatic.net/20150522_110/14322815808174ge1b_JPEG/movie_image.jpg,0,"[378, 1089, 796]"
1058,빅 웨딩,32415,20130627,87,"[18, 7]",https://movie-phinf.pstatic.net/20180517_195/15265392011260aMlS_JPEG/movie_image.jpg,19,"[7, 579, 1438, 10, 1036, 790, 566, 1040]"
1059,더 콜,86398,20130620,93,[10],https://movie-phinf.pstatic.net/20180607_68/1528355464356hNcuU_JPEG/movie_image.jpg,19,"[473, 527]"
1060,스타트렉 다크니스,1590489,20130530,131,"[4, 9, 8]",,12,"[674, 1169, 402, 133, 627, 164]"
1061,토토의 움직이는 숲,60408,20130620,73,[20],https://movie-phinf.pstatic.net/20130527_245/1369633653667I2XA4_JPEG/movie_image.jpg,0,[]
1062,닥터,45162,20130620,97,[10],https://movie-phinf.pstatic.net/20180406_99/1522991058564gcUkt_JPEG/movie_image.jpg,19,"[744, 1039, 68]"
1063,무서운 이야기 2,493837,20130605,95,"[5, 0]",https://movie-phinf.pstatic.net/20130513_110/1368421483645jd4j1_JPEG/movie_image.jpg,15,"[1362, 868, 1404, 773, 487, 288, 148]"
1064,크루즈 패밀리,897813,20130516,98,"[20, 11, 7]",https://movie-phinf.pstatic.net/20160713_251/1468402705305niBVo_JPEG/movie_image.jpg,0,"[83, 812, 1127, 998]"
1065,꼭두각시,21432,20130620,85,"[0, 10]",https://movie-phinf.pstatic.net/20150910_222/14418513612665081O_PNG/movie_image.jpg,19,"[6, 224, 32]"
1066,분노의 질주: 더 맥시멈,1774615,20130522,130,[4],https://movie-phinf.pstatic.net/20130520_203/1369027859668ryb73_JPEG/movie_image.jpg,15,"[1281, 1143, 957, 146]"
1067,백악관 최후의 날,161481,20130605,119,"[4, 10]",https://movie-phinf.pstatic.net/20130502_82/1367461602693jX9dl_JPEG/movie_image.jpg,19,"[424, 1013, 1070]"
1068,몽타주,2089900,20130516,119,[10],https://movie-phinf.pstatic.net/20160621_214/1466472923741GLasd_JPEG/movie_image.jpg,15,"[1440, 961, 939, 681, 646, 1016, 1024]"
1069,위대한 개츠비,1418938,20130516,141,"[2, 18]",https://movie-phinf.pstatic.net/20130503_153/1367563346412mKdeC_JPEG/movie_image.jpg,15,"[34, 996, 151]"
1070,비포 미드나잇,163434,20130522,108,[2],https://movie-phinf.pstatic.net/20130429_18/1367200005576pq7Iw_JPEG/movie_image.jpg,19,"[1401, 1419]"
1071,애프터 어스,524610,20130530,100,"[9, 4, 8]",,12,"[653, 899]"
1072,극장판 썬더일레븐 GO VS 골판지 전사 W,30210,20130605,90,[20],,0,[]
1073,아이언맨 3,8968799,20130425,130,"[4, 8, 9]",https://movie-phinf.pstatic.net/20130311_165/13629835475487aDfz_JPEG/movie_image.jpg,12,"[1115, 1279, 512, 192, 806, 607]"
1074,고령화 가족,1136853,20130509,112,"[2, 7]",https://movie-phinf.pstatic.net/20130429_248/1367215419295wENEK_JPEG/movie_image.jpg,15,"[868, 1170, 370, 343, 38, 551, 646]"
1075,뜨거운 안녕,36769,20130530,99,[2],https://movie-phinf.pstatic.net/20130502_122/1367473400583t9mc1_JPEG/movie_image.jpg,12,"[1259, 264, 645, 1133]"
1076,미나문방구,302282,20130516,106,"[2, 7]",https://movie-phinf.pstatic.net/20130516_290/1368667980206B2OEW_JPEG/movie_image.jpg,0,"[524, 845, 691, 126]"
1077,전국노래자랑,957494,20130501,112,"[7, 2]",,12,"[506, 1354, 217, 559, 787, 739, 495]"
1078,스니치,41407,20130509,111,[4],,15,"[1143, 790]"
1079,전설의 주먹,1743466,20130410,153,"[2, 4]",https://movie-phinf.pstatic.net/20130409_229/13654722626922EmzX_JPEG/movie_image.jpg,19,"[373, 210, 946, 370, 853, 819, 1235, 1261, 553, 1035, 624]"
1080,로마 위드 러브,173324,20130418,111,[7],https://movie-phinf.pstatic.net/20170519_165/1495177448826OlM4V_JPEG/movie_image.jpg,19,"[312, 877, 1049, 21, 360]"
1081,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,212423,20130425,109,[20],https://movie-phinf.pstatic.net/20130325_294/1364176484816LnW0p_JPEG/movie_image.jpg,0,[]
1082,오블리비언,1513005,20130411,124,"[4, 9]",https://movie-phinf.pstatic.net/20181214_216/15447533908346fcKU_JPEG/movie_image.jpg,15,"[837, 1013, 750]"
1083,송 포 유,209111,20130418,93,"[7, 2]",,12,"[734, 1168, 678]"
1084,니모를 찾아서,60922,20030605,107,"[20, 7, 8, 11]",,0,"[1146, 237]"
1085,런닝맨,1412725,20130404,127,"[4, 7]",https://movie-phinf.pstatic.net/20190123_16/1548226256582e47qA_JPEG/movie_image.jpg,15,"[548, 63, 595, 543, 446, 1161, 653]"
1086,폭풍우 치는 밤에: 비밀 친구,32214,20130501,89,[20],https://movie-phinf.pstatic.net/20130417_277/1366164219722VUV9y_JPEG/movie_image.jpg,0,"[915, 243, 673]"
1087,노리개,158018,20130418,95,[2],https://movie-phinf.pstatic.net/20181113_188/15420724686914xL8w_JPEG/movie_image.jpg,19,"[264, 930, 404, 1024]"
1088,피노키오: 당나귀 섬의 비밀,37117,20130425,86,"[20, 7, 2]",https://movie-phinf.pstatic.net/20130315_231/1363316517135bmS5S_JPEG/movie_image.jpg,0,"[193, 1044, 86]"
1089,에반게리온: Q,32792,20130425,96,[20],https://movie-phinf.pstatic.net/20130320_122/1363742981503BS1Sa_JPEG/movie_image.jpg,15,"[396, 757, 302]"
1090,지.아이.조 2,1843583,20130328,110,"[4, 8, 9]",https://movie-phinf.pstatic.net/20130308_136/1362705709509qforN_JPEG/movie_image.jpg,15,"[753, 1199, 1143, 825, 121]"
1091,뷰티풀 크리처스,56897,20130418,123,"[10, 4, 6, 18]",https://movie-phinf.pstatic.net/20130311_19/1362965379387OmaIG_JPEG/movie_image.jpg,15,"[134, 198, 301, 305, 1435, 839]"
1092,연애의 온도,1847774,20130321,112,"[18, 7]",https://movie-phinf.pstatic.net/20130305_119/1362462163364VI5fv_JPEG/movie_image.jpg,19,"[1095, 895, 1248, 784, 102]"
1093,파파로티,1710343,20130314,127,[2],https://movie-phinf.pstatic.net/20130228_105/1362026575599uE2wA_JPEG/movie_image.jpg,15,"[298, 309, 1007, 1307, 168, 1352]"
1094,신세계,4670388,20130221,134,"[12, 4]",https://movie-phinf.pstatic.net/20180802_10/1533196047028KlPt7_JPEG/movie_image.jpg,19,"[1105, 243, 373, 1362, 552, 1349, 813, 1044, 739]"
1095,꼬마영웅 경찰차 프로디,29812,20130411,74,"[20, 7, 11]",,0,"[652, 928]"
1096,지슬 - 끝나지 않은 세월2,110028,20130321,108,[2],,15,"[718, 282, 1061, 718]"
1097,호프 스프링즈,49589,20130404,100,"[18, 7]",https://movie-phinf.pstatic.net/20130321_185/1363829183105lqOp5_JPEG/movie_image.jpg,19,"[1102, 213, 1391]"
1098,웜 바디스,1164293,20130314,97,"[18, 4]",https://movie-phinf.pstatic.net/20130220_40/1361335860254dH7l7_JPEG/movie_image.jpg,15,"[578, 380, 537]"
1099,7번방의 선물,12786081,20130123,127,"[7, 2]",https://movie-phinf.pstatic.net/20130118_115/1358472020816kP4vN_JPEG/movie_image.jpg,15,"[56, 690, 915, 1134, 1007, 526, 1258, 1236, 277]"
1100,호스트,34828,20130404,125,"[9, 6]",https://movie-phinf.pstatic.net/20180803_208/15332842325002IVbS_JPEG/movie_image.jpg,15,"[472, 28, 9]"
1101,장고:분노의 추적자,229221,20130321,165,"[15, 2]",https://movie-phinf.pstatic.net/20130204_279/1359954210596SuaVm_JPEG/movie_image.jpg,19,"[34, 1436, 818, 1009]"
1102,안나 카레니나,108489,20130321,130,[2],https://movie-phinf.pstatic.net/20180621_283/1529570955450i3mEO_PNG/movie_image.jpg,15,"[218, 591, 1106]"
1103,웃는 남자,37384,20130328,94,"[5, 6]",,15,"[619, 1193, 95]"
1104,원피스 극장판 Z,79949,20130321,108,[20],https://movie-phinf.pstatic.net/20130218_214/1361152088177PSpEU_JPEG/movie_image.jpg,0,"[1286, 353]"
1105,링컨,119690,20130314,151,"[2, 19]",https://movie-phinf.pstatic.net/20190417_130/1555482074074z6cd7_JPEG/movie_image.jpg,12,"[684, 201, 213]"
1106,사이코메트리,526494,20130307,108,[5],https://movie-phinf.pstatic.net/20170711_237/1499736777074sLFv7_JPEG/movie_image.jpg,19,"[1255, 466, 751, 1016, 1362, 513, 94, 646, 1343]"
1107,오즈 그레이트 앤드 파워풀,326939,20130307,130,"[6, 8, 4]",,0,"[738, 450, 1244, 683]"
1108,잭 더 자이언트 킬러,945119,20130228,114,"[6, 2, 8]",,12,"[578, 1334, 63, 870]"
1109,베를린,7146760,20130130,120,[4],https://movie-phinf.pstatic.net/20190102_11/15464157917550RkjM_JPEG/movie_image.jpg,15,"[847, 298, 1432, 1345, 1349, 1248, 88]"
1110,글래디에이터: 로마 영웅 탄생의 비밀 3D,35681,20130314,86,"[20, 4, 8]",https://movie-phinf.pstatic.net/20130719_296/1374200862509cg16G_JPEG/movie_image.jpg,0,"[1235, 265]"
1111,스토커,343745,20130228,99,"[2, 10]",https://movie-phinf.pstatic.net/20181207_89/1544159357823APhoT_JPEG/movie_image.jpg,19,"[487, 138, 503, 736]"
1112,차이니즈 조디악,296005,20130227,123,"[4, 8]",https://movie-phinf.pstatic.net/20130220_126/1361336929493ensPK_JPEG/movie_image.jpg,12,"[1026, 538]"
1113,제로 다크 서티,72222,20130307,157,"[19, 4, 10]",https://movie-phinf.pstatic.net/20130219_146/1361250166642NzOya_JPEG/movie_image.jpg,15,"[1176, 529, 1239, 1130, 64]"
1114,빌리와 용감한 녀석들 2 ,302550,20130221,82,"[20, 8]",https://movie-phinf.pstatic.net/20130212_4/1360658247672BSqCc_JPEG/movie_image.jpg,0,"[985, 1252, 1001]"
1115,더 자이언트,149054,20130221,90,[20],https://movie-phinf.pstatic.net/20180920_274/1537430239256E6qKx_JPEG/movie_image.jpg,0,"[697, 1098, 135]"
1116,분노의 윤리학,215983,20130221,110,"[10, 2]",https://movie-phinf.pstatic.net/20130121_56/1358745621745AEmhL_JPEG/movie_image.jpg,19,"[309, 1307, 888, 88, 956, 609]"
1117,남자사용설명서,502463,20130214,116,"[7, 18]",https://movie-phinf.pstatic.net/20130123_284/1358905469179psIMC_JPEG/movie_image.jpg,15,"[601, 502, 446, 255, 1258, 1352, 1214, 514]"
